"","Provincia","Total","0 años","1 año","2 años","3 años","4 años","5 años","6 años","7 años","8 años","9 años","10 años","11 años","12 años","13 años","14 años","15 años","16 años","17 años","18 años","19 años","20 años","21 años","22 años","23 años","24 años","25 años","26 años","27 años","28 años","29 años","30 años","31 años","32 años","33 años","34 años","35 años","36 años","37 años","38 años","39 años","40 años","41 años","42 años","43 años","44 años","45 años","46 años","47 años","48 años","49 años","50 años","51 años","52 años","53 años","54 años","55 años","56 años","57 años","58 años","59 años","60 años","61 años","62 años","63 años","64 años","65 años","66 años","67 años","68 años","69 años","70 años","71 años","72 años","73 años","74 años","75 años","76 años","77 años","78 años","79 años","80 años","81 años","82 años","83 años","84 años","85 años","86 años","87 años","88 años","89 años","90 años","91 años","92 años","93 años","94 años","95 años","96 años","97 años","98 años","99 años","100 y más años","file","año","sexo"
"736","45 Toledo",344823.691854,3842.384544,3870.281979,4239.894891,4135.976468,3899.906548,3982.201117,3830.021144,3784.707398,3513.554631,3603.486844,3500.738539,3570.927771,3428.165672,3474.208594,3290.117618,3409.497256,3436.421283,3576.417483,3753.933282,3636.627799,3666.451655,3974.167881,4057.770921,4258.429579,4450.184528,4509.469596,4855.910364,4899.699104,5258.277839,5406.607485,5773.606135,5728.290162,6064.33924,5860.575407,6100.743124,5861.578142,5780.787753,5755.556003,5672.282614,5476.945575,5436.062113,5513.150965,5525.21522,5208.603037,5096.031541,5062.818828,5055.178662,4848.098634,4687.449254,4505.499783,4551.644955,4456.611124,4190.611593,4129.680976,3749.244875,3543.289445,3344.119747,3202.702632,3359.834761,3070.508186,2982.853243,3200.686384,3341.331865,3087.782966,2827.949274,2954.73501,2978.352409,3133.798802,2650.298883,2118.653004,3254.937844,1807.183949,2295.298847,2809.629537,2995.498107,2766.702639,2747.912003,2856.534196,2774.490522,2685.069497,2660.701092,2566.45512,2351.662885,2185.32366,2071.635866,1837.038486,1684.568005,1442.140964,1350.340154,1071.59129,853.190128,586.581932,542.400249,421.051334,356.283132,255.059556,166.886575,139.841642,104.625883,84.139651,94.97497,"2011mujeres.xls","2011","mujeres"
"737","46 Valencia/València",1293682.8953,12998.04622,13225.224516,14359.978269,14111.505235,13711.199099,13612.614041,13145.842308,13069.5544,12079.683157,12166.318587,12307.773832,11823.140181,11231.632575,11243.294446,11036.258067,11057.108651,11114.284307,11666.288113,12277.351065,12330.451435,12603.950234,12927.0135,13331.599151,13727.51968,14653.999065,15619.066524,16508.435421,16709.717838,18172.475897,19206.506008,20475.790246,21388.461459,22498.37127,22727.094664,22711.121079,22435.885585,22715.91309,21346.06073,21167.005065,21200.234743,20734.768693,20630.599812,20419.502794,20777.697814,19984.640782,19939.049035,20096.948528,18946.564499,18726.668132,18248.326187,18626.914271,18331.174841,17405.520101,17016.105764,16015.30204,15457.496277,14941.318792,14787.527238,15041.999353,13976.369933,13880.285965,14365.403197,14654.178631,13636.438816,12890.172955,13378.937174,12878.014098,12518.756195,11288.791173,10099.955296,14117.67228,8111.187548,10270.949307,11073.427405,10772.224128,10653.388051,10611.123188,10784.696444,10064.594061,9755.797901,9614.794472,8651.735331,8297.815686,7436.317862,7233.734415,6252.179415,5530.076411,4878.637444,4439.711272,3368.636708,2830.035358,2093.120406,1697.471448,1333.486413,931.267343,755.387186,553.363852,385.06314,280.865914,187.290652,327.64612,"2011mujeres.xls","2011","mujeres"
"738","47 Valladolid",270648.611876,2414.873854,2383.373435,2456.821156,2366.335704,2397.227931,2337.637958,2299.152947,2374.479647,2196.318478,2208.926899,2129.310534,2153.060481,2069.636936,2172.775943,2044.499843,2065.79569,2125.039649,2168.182439,2267.459502,2195.701475,2294.168417,2476.789363,2449.706852,2717.178337,2774.305431,2927.867954,3179.931209,3235.883996,3438.536047,3611.051322,3909.430493,4156.649481,4416.661675,4337.084728,4685.765875,4280.373698,4579.116075,4419.246427,4456.490129,4307.698748,4296.785767,4322.919895,4276.389386,4324.599081,4244.869396,4228.129055,4221.030282,4139.694478,4038.633389,3979.480129,4100.50912,4094.603003,3859.242282,3949.865666,3772.275307,3600.400226,3445.233715,3509.914143,3394.015729,3204.580234,3437.218468,3474.525465,3482.552446,3158.869577,2899.744026,3327.689311,3152.746312,3036.771537,2655.056931,2451.884634,2755.261408,2027.636741,1940.67688,2172.337346,2660.658557,2373.878624,2443.313042,2383.72153,2379.897942,2234.401435,2205.983887,2006.060879,2039.898139,1766.956843,1803.588016,1556.610113,1476.937966,1272.831479,1189.130439,934.663303,810.025661,563.858643,497.572322,385.545448,303.334378,264.538487,180.064331,155.348397,119.215709,69.231973,114.65621,"2011mujeres.xls","2011","mujeres"
"739","49 Zamora",96939.91695,572.972325,524.971227,639.618687,590.598913,614.201619,603.222576,619.962016,671.435355,631.306458,628.558976,667.811228,620.531228,694.270179,661.141524,677.38659,714.870467,661.530224,786.857098,836.336877,817.076482,931.640543,885.650012,918.606338,990.57855,928.137562,1030.362035,1018.203436,1027.655192,1122.444784,1033.460431,1122.290629,1171.49878,1226.010572,1217.492122,1201.89201,1215.51355,1158.209887,1186.955178,1177.266475,1193.336206,1242.501399,1221.422845,1332.163393,1377.876308,1331.078896,1352.007297,1420.47861,1337.631617,1379.529286,1376.61584,1397.504452,1314.34344,1342.714898,1262.222268,1268.168981,1122.422443,1124.186042,1088.555115,1170.583413,1015.618778,1088.647642,1152.821302,1222.451837,1086.904353,987.075659,1205.765777,1122.89554,1186.327262,1101.241659,1075.003771,1271.607858,941.310366,991.498121,1240.101376,1583.485121,1414.795337,1390.085719,1436.678471,1419.85886,1317.457266,1322.838804,1200.756348,1213.651665,1178.259609,1080.243035,939.108424,892.934389,830.36601,740.735697,577.982469,477.386168,368.575266,314.22876,278.927598,189.31781,174.226761,156.892254,92.533364,73.995103,50.248197,81.20626,"2011mujeres.xls","2011","mujeres"
"740","50 Zaragoza",491587.755038,4752.225521,4756.126045,4970.441789,4828.161784,4753.310711,4633.316726,4715.99599,4551.157972,4319.409829,4351.232666,4127.618573,4054.19831,3936.467999,4017.808577,3979.077036,3996.983273,4099.409547,4157.327399,4309.345698,4360.627842,4298.56512,4760.537438,5127.164923,5258.180469,5427.292035,5679.434196,5771.279944,6006.753648,6536.876626,6810.273205,7268.347556,7542.740667,7839.373327,8062.896109,8052.996292,8153.993652,7937.955885,7791.369814,7998.492027,7815.847436,7694.726475,7394.450447,7565.950643,7661.803477,7378.486437,7298.48739,7386.480993,7084.729422,7003.794882,6968.887445,7111.577121,6782.409288,6716.143128,6595.435566,6291.384448,6054.894358,5751.693036,5741.217829,5848.21445,5476.95213,5350.489931,5598.8695,5817.773324,5366.122279,5337.036881,5371.523434,5011.782095,5067.745062,4505.49257,4210.087253,4694.817004,3514.800516,3526.183133,4033.99673,4882.904521,4621.066766,4749.826977,4787.369884,4795.309882,4334.318455,4354.674983,4088.756962,3897.81947,3530.422339,3359.588529,2985.413004,2879.787142,2580.766308,2305.304788,1904.617583,1607.398659,1160.901475,1012.303893,751.138824,553.703226,413.103994,331.975997,234.518807,165.23203,107.898042,166.580165,"2011mujeres.xls","2011","mujeres"
"741","51 Ceuta",39825.971377,603.473762,583.416852,653.460442,590.396302,589.532112,573.792752,573.483222,538.780013,555.291563,484.919313,520.050626,549.478478,472.49447,506.728633,469.047949,497.891103,477.33849,550.195692,506.510121,517.175092,540.379735,556.469953,605.896813,593.322249,559.181028,651.032676,608.419191,605.649061,633.553632,607.168481,621.492408,649.316738,618.380102,639.97899,618.759454,651.490835,620.772479,597.546853,594.434545,549.898927,619.292355,577.657113,542.571869,591.408734,569.728708,545.095969,659.889513,545.448347,584.23935,557.42483,579.980229,517.635247,521.95669,499.876905,454.070191,443.042674,412.008902,398.569377,375.100544,301.072691,321.459801,304.991182,318.192744,300.074397,288.336141,286.669795,290.319198,295.678206,261.516635,234.042434,292.192206,246.910157,253.229853,184.118087,283.113906,238.55843,229.597136,231.233034,227.083495,186.360511,205.773099,177.275974,159.45822,132.322547,126.921307,109.749157,73.93028,69.997744,56.409809,56.35348,31.329246,29.933469,25.257699,13.841787,12.332381,16.0378,9.916209,3.769772,2.415857,0.91667,5.680147,"2011mujeres.xls","2011","mujeres"
"742","52 Melilla",38261.117438,697.839843,614.873189,671.200185,598.983895,619.514468,546.68749,547.660235,613.02869,557.61479,571.688757,553.051024,514.369707,531.573744,506.477342,489.789816,506.769023,518.722113,515.104855,523.758954,489.267935,562.329498,527.923484,527.289201,516.465281,576.87013,569.980437,574.827628,608.315575,573.597236,624.925825,673.995304,648.279682,639.503194,609.953645,546.718094,584.347738,579.926484,543.955066,565.692929,559.198765,558.677185,577.446381,517.625015,586.285317,581.984183,564.743875,558.08029,469.334537,506.091347,485.007146,526.703865,496.853098,483.55749,472.597779,438.852158,403.658715,366.270997,339.093015,332.281903,286.469753,314.729662,264.614935,243.194539,241.356642,234.472485,251.701897,256.479596,224.749544,255.20709,183.10536,243.778943,194.905184,196.891652,230.306132,278.391555,212.883062,214.637586,186.152128,174.754138,146.82227,218.764192,163.517247,127.160681,124.160969,149.032722,101.283233,91.592383,69.64819,66.194738,49.000613,44.436125,36.598918,19.49164,22.248899,16.500048,12.582958,13.167362,8.082984,6.50011,8.833296,9.50043,"2011mujeres.xls","2011","mujeres"
"743","Total Nacional",23099008.766815,245028.957345,249397.789999,255532.263998,269087.094222,259160.08309,256800.095371,250725.123076,248743.830259,243087.43095,234185.249709,231821.849614,233150.427837,226296.140267,221025.053386,220726.890245,218121.323476,218679.611823,222306.069386,232266.61421,240797.326815,242041.741759,245979.501241,253726.2738,261249.645309,269418.987076,279406.546145,293495.709695,308022.694454,322232.336367,344775.10259,362957.11066,383367.336705,395656.876321,416272.950169,423678.373495,430448.503874,428435.617034,424075.515663,413228.384947,411162.964273,402847.94179,397581.247387,390827.504306,387214.719131,386831.821748,375921.048608,371110.236364,374710.481922,356159.586952,342834.079311,333032.612634,334223.779416,323975.298617,315569.943809,306213.036068,284825.686064,275335.931997,260513.842473,260837.579521,259319.035222,240733.95717,234400.529852,241256.652623,251851.987667,228902.079888,216753.061703,225367.589284,213145.149203,208333.390956,178614.387692,162812.555449,196203.490419,127206.615341,142785.370458,156319.681265,164891.727602,157154.035299,150510.657235,147907.819257,139863.327109,126375.510007,117863.476991,103937.831897,94272.349284,80632.288411,72258.271692,60931.992608,52066.833606,44195.110288,35753.920637,28324.566851,20269.790591,13903.207788,10546.523439,7643.285624,5788.335979,4084.42556,2972.737091,2050.853434,1456.619086,2209.960484,"2012hombres.xls","2012","hombres"
"744","02 Albacete",201085.474393,2060.72725,2028.343626,2102.095302,2191.659527,2193.787328,2151.308985,2041.729453,2101.899277,2105.857258,2007.935215,2026.749275,2085.496059,2138.486718,2164.491254,2079.681941,2185.267361,2272.925297,2235.473677,2191.117104,2361.330905,2443.784443,2611.097914,2560.940482,2515.23875,2616.779673,2650.465959,2617.635698,2775.161105,2920.240757,3048.753751,3077.300335,3122.112463,3294.753145,3592.656764,3375.800356,3427.357411,3399.188724,3421.983223,3380.227509,3274.891782,3303.296195,3231.731699,3311.123406,3324.533977,3320.628229,3229.808278,3250.893961,3397.265584,3215.955516,3012.453512,3010.69115,3090.493795,2959.63778,2716.825754,2599.091617,2175.002727,2102.976883,2043.059175,2049.337103,2019.726774,1830.784789,1842.179586,1915.275921,1937.114481,1732.821113,1557.834672,1663.029403,1567.782714,1700.691892,1467.495437,1316.399251,1987.881018,955.981765,1339.759353,1535.075113,1522.285816,1521.466551,1359.585948,1371.788124,1342.188409,1316.271857,1256.598186,1124.364301,991.935143,887.348502,805.193767,614.676468,558.726071,490.670177,364.062889,308.00032,185.698792,125.375259,100.68763,94.375259,51.375259,32.375259,42.375259,17,16.988838,16.68763,"2012hombres.xls","2012","hombres"
"745","03 Alicante/Alacant",924452.351066,8951.431834,9374.266941,9508.224456,10600.832356,10154.270688,10126.103019,9931.714031,9964.720212,9739.959076,9271.067517,9447.984046,9404.595059,8851.622896,8950.812404,8987.112255,8938.802523,8845.764724,8890.297898,9258.814808,9699.268761,9725.814467,9936.269679,9985.078494,10358.783575,10500.402987,10870.57336,11193.028852,11604.471282,12158.483622,13217.677315,14017.740667,14935.199494,15437.501171,16318.139452,16695.422616,16791.361867,16585.811674,16418.912273,16105.25985,15896.237857,15754.033472,15610.198907,15479.904607,14968.014555,14801.983424,14589.84559,14320.436066,14778.888465,14052.066387,13375.315072,13065.546216,12944.128264,12480.518646,12449.053586,11966.374554,10738.798963,10857.668745,10181.682691,10364.240325,10529.23803,9990.817108,9736.843216,10004.123703,11007.707597,10453.178964,10061.210412,9997.496469,9991.473555,9610.033991,8538.065764,8132.753516,9848.329597,6682.128732,7696.426627,7420.61173,6890.693346,6752.444807,6303.973522,5991.166035,5379.803463,4970.350534,4689.704884,3910.496405,3491.760983,2899.220179,2776.73265,2258.421898,1939.438147,1511.237776,1252.82235,989.831438,659.176524,473.721165,316.030126,247.427234,200.381877,131.580728,98.956466,55.479205,53.44422,79.0815,"2012hombres.xls","2012","hombres"
"746","04 Almería",350978.655223,4162.588777,4273.946458,4380.471026,4690.54531,4378.181099,4340.393575,4241.121912,4126.450999,3900.317693,3683.48161,3885.644447,3823.774786,3930.161329,3778.681135,3656.690592,3666.66632,3775.968936,3844.095302,3868.325524,4248.596363,4159.688591,4461.097329,4528.115114,4584.489761,4916.407157,5029.939953,5158.388824,5473.093809,5689.213671,6103.903934,6258.097533,6576.217233,6789.246782,6960.616062,6949.065561,7078.289199,6903.010639,6593.334042,6331.777902,6295.279882,6116.131406,5995.523085,5960.971707,5820.755791,5792.238285,5651.04615,5385.836193,5429.402294,5227.294081,4826.925148,4750.961054,4748.221955,4653.252604,4491.785699,4238.476126,3837.217549,3801.922611,3507.825965,3483.954983,3418.219816,3268.034721,2990.236651,3039.81583,3325.696383,2977.148723,2854.394288,2883.094887,2576.831259,2500.236991,2191.901314,1972.942893,2455.622181,1491.29336,1771.95871,1963.382187,1964.597501,1830.960562,1744.862341,1668.270619,1536.952976,1397.202281,1288.947151,1104.620605,990.779534,886.710143,743.128168,653.493352,539.131205,426.071767,377.132537,251.83909,201.276749,131.012652,100.072426,84.950868,43.111014,38.732128,22,18.406247,18,20.464256,"2012hombres.xls","2012","hombres"
"747","01 Araba/Álava",159551.412509,1755.493373,1774.509586,1733.796342,1802.28946,1596.433741,1641.241884,1536.460245,1576.073959,1531.450505,1450.592747,1391.574978,1447.824425,1354.772425,1291.919623,1323.282245,1322.657373,1275.218911,1272.928389,1330.325457,1402.825866,1428.508985,1374.508474,1487.644288,1598.060383,1611.440936,1783.349468,1890.537084,2058.475667,2158.722671,2239.842216,2437.316103,2590.420008,2738.558764,2867.328181,2990.747035,3085.318874,3010.792599,2972.226157,2911.004555,2841.222678,2926.128322,2694.122564,2745.452193,2781.144478,2686.673165,2620.277016,2590.198809,2685.699774,2527.61723,2375.10676,2392.089202,2355.777443,2356.214535,2265.089528,2228.606142,2167.574531,2020.314803,2009.567642,1989.81539,2052.448703,1844.445531,1844.186691,1935.453713,1984.239415,1837.975552,1771.958962,1768.323457,1738.220657,1614.19094,1364.192158,1230.197543,1382.833678,969,1121.562919,1049.480262,1247.599896,1159.547229,1123.023386,1050.392893,994.583671,964.209767,844.224319,693.579227,661.802649,547.806692,472.919129,440.011162,333.815935,291.895743,243.792549,181,130.791487,92.582974,78.791487,55.791487,48.895743,25,22.791487,10,7.895743,14.791486,"2012hombres.xls","2012","hombres"
"748","33 Asturias",515502.673199,4055.032756,3904.664028,4266.482049,4254.093258,4195.794375,4136.64933,4116.385247,4056.193539,3877.88649,3735.385166,3920.872949,3871.801718,3846.186625,3660.652224,3771.421672,3682.391917,3813.8244,3757.498907,4081.082469,4265.713225,4368.877711,4403.277982,4613.719323,4986.601517,5348.534887,5811.326362,6028.291991,6182.027869,6639.763443,6788.239096,7239.275175,7705.368136,8034.962356,8617.975709,8834.833393,9161.481753,9016.797877,8828.24317,8521.515475,8625.055221,8621.996842,8311.324273,8279.003798,8104.347353,8373.607728,8158.689486,8145.72596,8429.156697,8226.4672,8276.232207,8258.203141,8455.942382,8389.396574,8194.654151,8380.722542,7985.207967,7636.718441,7443.816389,7425.804972,7341.041398,6870.502063,6905.566232,6852.098533,7076.248961,6325.438232,6390.507077,6321.096099,5712.451452,5427.755448,4513.937992,4284.587471,4477.295956,3448.022681,3812.163971,4017.257163,4852.100888,4639.526426,4735.597222,4507.151005,4461.850589,3927.504165,3751.531761,3224.726381,3092.037866,2617.856016,2371.101289,2027.160065,1713.284556,1383.955286,1139.725319,862.484223,659.730493,493.107654,348.830857,229.900538,172.857078,128.582397,87.467548,64.589327,50.428539,60.416089,"2012hombres.xls","2012","hombres"
"749","05 Ávila",86617.117566,697.887052,753.68103,762.07007,804.026861,742.571221,732.039646,731.898994,798.770307,697.096497,726.379051,755.954878,754.42556,737.522671,734.775071,737.262992,767.737759,795.992387,791.215184,834.53187,810.38044,852.895251,872.249637,912.354033,928.867447,966.551222,991.161011,965.379602,977.014338,951.724892,1065.30337,1124.387056,1140.276226,1158.806934,1247.409566,1321.827705,1332.427342,1355.809271,1299.288746,1281.707089,1218.96787,1300.935619,1307.888506,1311.699338,1266.543952,1353.133733,1358.151472,1336.967245,1380.859143,1430.042722,1419.815232,1411.305203,1397.652187,1361.091384,1307.794815,1270.713147,1208.083235,1189.839727,1085.461171,1073.434267,1067.358707,1001.495646,966.350256,1001.671697,1025.451689,999.174981,851.333706,955.603283,927.392506,879.789948,787.660274,738.243478,911.153421,607.002462,722,804.302029,897.161695,861.585133,909.887723,831.608519,837.259295,764.177966,781.278026,637.583009,623.572909,513.437889,503.323852,439.931966,434.902654,335.597357,325.441236,206.987776,151.608519,109.29025,83.023386,71.597357,50,35.608519,16.011162,25,10.608519,12.608519,"2012hombres.xls","2012","hombres"
"750","06 Badajoz",343428.358177,3491.029255,3456.990171,3621.959529,3802.233444,3661.02009,3535.004587,3512.291914,3456.004169,3599.92052,3515.849021,3595.165638,3564.884277,3619.933483,3508.493278,3637.094319,3561.131731,3844.383983,3969.509785,4127.232683,4389.802666,4466.355297,4542.196404,4529.115225,4703.84344,4751.409365,4707.124421,4598.897623,4748.934385,4815.800316,4960.479251,4999.429705,5125.563923,5226.33912,5199.05736,5207.577216,5481.40359,5436.281142,5441.121696,5490.402446,5556.235534,5383.450629,5420.464457,5386.406715,5584.193439,5468.08998,5472.513028,5563.878115,5814.0556,5602.284132,5436.064655,5231.429252,5339.117439,4970.382548,5001.918323,4543.561328,4215.226258,3911.094157,3639.115463,3847.332986,3798.596671,3578.881013,3154.609603,3379.280228,3640.426671,3389.720977,2883.363752,3232.938931,3332.499279,3246.066414,2552.01649,2021.580324,2853.581089,1882.976566,2103.86745,2411.228035,2777.865428,2737.146152,2407.32852,2469.447069,2376.231975,2122.097107,1756.231656,1714.916869,1580.742529,1303.119431,1136.590975,982.519182,742,678.041318,496.020485,377.920484,294.100001,208.520973,161.577103,120.213288,73,48.458264,39.819421,27.638843,15.819421,31.277684,"2012hombres.xls","2012","hombres"
"751","07 Balears, Illes",552593.242885,5961.904236,6125.752543,6107.56386,6716.801781,6352.837053,6294.113521,6144.517354,6021.620542,5817.00682,5825.118847,5548.510184,5594.208247,5414.016928,5328.520301,5292.018475,5180.150787,5154.461794,5239.074518,5261.146706,5623.86672,5755.323385,5874.952931,6025.825354,6388.22075,6645.172909,7108.162151,7762.666648,8051.327584,8597.352115,9250.811985,9656.163827,10325.908266,10528.058297,10799.801739,10950.056498,11315.334077,11156.215174,11074.20737,10783.793286,10803.712892,10352.01895,10182.161795,9739.165663,9557.628814,9439.384613,9168.492657,9088.28594,9064.670039,8484.035318,8007.451798,7712.641135,7973.090129,7437.08707,7224.734909,6904.764176,6569.318383,6266.216482,6204.373691,6081.526142,6240.604347,5695.164486,5396.27091,5486.578964,5777.473832,5268.949817,5062.260514,4976.312295,4730.505907,4479.416196,4091.228935,3489.710321,3948.615355,2979.684213,2861.264358,3074.621759,3111.254734,2890.685711,2891.177812,2641.918279,2464.623401,2183.373138,2050.290093,1752.048971,1531.934053,1471.177928,1305.916596,1050.067171,947.484896,810.806258,636.872915,549.071054,403.883737,283.285774,213.937468,150.366993,119.236529,88.253557,70.623928,42.432129,24.483348,36.048044,"2012hombres.xls","2012","hombres"
